user_id,exercise1,exercise2,exercise3,date,time,user_mbti
a788,러닝,골프/스크린골프,테니스,"화, 수, 일","오후, 늦은 오후, 저녁, 밤",ESFJ
a789,아이스스케이트,스노보드,태권도,"수, 금, 토, 일",이른 오전,ENFP
a790,유도,볼링,태권도,"월, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFJ
a791,풋살,축구,주짓수,"화, 수, 목, 금, 일","저녁, 밤",ENFP
a792,크로스핏,요가,러닝,"월, 화, 수, 목, 금, 토, 일",밤,ISTJ
a793,배드민턴,등산,테니스,토,오후,ENTP
a794,러닝,스키,유도,"수, 목, 금, 일","오전, 오후, 늦은 오후, 저녁",INFJ
a795,마라톤,배드민턴,복싱,"월, 수, 금, 토, 일","이른 오전, 오후, 늦은 오후",ENFP
a796,족구,아이스스케이트,풋살,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a797,배구,태권도,야구,수,"이른 오전, 오전, 오후, 저녁, 밤",INFP
a798,보드,크로스핏,피구,"목, 금, 토, 일","이른 오전, 오전, 늦은 오후",ENTJ
a799,테니스,헬스,볼링,"화, 수, 일","늦은 오후, 저녁",ENTJ
a800,스노보드,복싱,볼링,"월, 화, 수, 목, 금, 토, 일","오전, 늦은 오후, 저녁, 밤",ISTP
a801,발야구,사이클,서핑,토,밤,ENTP
a802,풋살,요가,골프/스크린골프,수,이른 오전,INFJ
a803,테니스,인라인스케이트,필라테스,"월, 목, 일","이른 오전, 오전",ESFJ
a804,태권도,골프/스크린골프,복싱,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a805,필라테스,야구,보드,일,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a806,축구,발야구,러닝,"화, 금","오전, 오후, 늦은 오후, 밤",INFJ
a807,피구,스쿼시,야구,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a808,유도,스노보드,요가,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ISFJ
a809,러닝,인라인스케이트,족구,"화, 수, 목, 금, 토","늦은 오후, 저녁",ESTJ
a810,수영,무에타이,족구,"월, 화, 수, 목, 금",밤,ENFP
a811,필라테스,테니스,유도,"금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁",ENFJ
a812,피구,무에타이,클라이밍,일,"이른 오전, 오후, 늦은 오후, 저녁",ESFP
a813,러닝,요가,서핑,"화, 수, 일","이른 오전, 오전, 밤",ISTJ
a814,스쿼시,수영,풋살,"목, 토",늦은 오후,ENFJ
a815,클라이밍,아이스스케이트,볼링,"화, 수, 금","오전, 늦은 오후, 밤",ENFP
a816,탁구,축구,스노보드,"월, 목, 금","이른 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a817,주짓수,스키,야구,금,"이른 오전, 오후, 늦은 오후, 저녁, 밤",ISFJ
a818,복싱,피구,풋살,"금, 일","이른 오전, 오후, 저녁",ESTJ
a819,필라테스,등산,족구,"월, 수, 목, 토","이른 오전, 오전, 오후, 밤",INFJ
a820,클라이밍,피구,야구,"월, 수","오전, 저녁, 밤",ENTJ
a821,스쿼시,풋살,마라톤,"화, 수, 금",밤,ISFJ
a822,축구,스노보드,마라톤,"월, 화, 수, 금, 토, 일","오후, 저녁",ESFJ
a823,스쿼시,발야구,러닝,"화, 목, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",INFP
a824,필라테스,등산,족구,"월, 화, 금","오전, 오후, 밤",INTP
a825,복싱,사이클,태권도,"월, 수, 목, 금, 일",이른 오전,ENFP
a826,스키,야구,골프/스크린골프,"목, 일","이른 오전, 오전, 늦은 오후, 저녁, 밤",INFP
a827,배구,스노보드,스쿼시,수,"오전, 오후, 늦은 오후",ESFP
a828,마라톤,족구,골프/스크린골프,"월, 수, 금, 일","오후, 저녁, 밤",ENFJ
a829,복싱,축구,볼링,"월, 수, 목, 금, 토, 일","오후, 늦은 오후, 밤",ENTJ
a830,배구,풋살,테니스,월,"오전, 오후, 늦은 오후, 저녁",INFJ
a831,러닝,크로스핏,탁구,"월, 토, 일",이른 오전,INFJ
a832,농구,골프/스크린골프,아이스스케이트,"화, 목, 토","오전, 오후, 늦은 오후, 밤",ISTJ
a833,축구,주짓수,피구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 저녁, 밤",ESFJ
a834,발야구,태권도,아이스스케이트,"월, 화","오후, 늦은 오후, 저녁",ENTP
a835,수영,유도,배구,"월, 수, 토, 일","오전, 오후, 늦은 오후, 저녁, 밤",INFP
a836,마라톤,수영,클라이밍,"수, 목","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a837,스쿼시,스키,테니스,"월, 토, 일",이른 오전,ISFP
a838,마라톤,클라이밍,스쿼시,토,"이른 오전, 오후, 늦은 오후, 저녁",ESTJ
a839,요가,러닝,족구,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 늦은 오후, 밤",ISFP
a840,크로스핏,필라테스,테니스,"월, 수, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a841,스쿼시,마라톤,주짓수,"월, 화, 목, 금, 토, 일","이른 오전, 오전, 밤",INTP
a842,피구,크로스핏,야구,수,"이른 오전, 오전, 오후, 늦은 오후, 저녁",ENFP
a843,사이클,복싱,헬스,"화, 목, 토, 일","이른 오전, 오후, 저녁",ESTJ
a844,러닝,풋살,복싱,"월, 화, 수, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a845,볼링,요가,유도,"수, 목, 토",저녁,INTP
a846,야구,무에타이,유도,"월, 목","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a847,배구,농구,요가,"금, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTP
a848,인라인스케이트,등산,태권도,"월, 화, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a849,야구,스키,유도,"월, 화, 수, 목, 금, 토",오후,INTP
a850,족구,야구,축구,화,"저녁, 밤",INTJ
a851,태권도,축구,풋살,"목, 금, 일",이른 오전,ISTP
a852,족구,피구,요가,"월, 수, 금, 토, 일",오전,INFJ
a853,야구,배드민턴,골프/스크린골프,"월, 화, 수, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a854,스노보드,태권도,무에타이,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a855,배구,피구,헬스,"월, 화, 목, 금, 일","오후, 늦은 오후",ISFP
a856,유도,탁구,러닝,"수, 금, 토, 일",오전,ISTJ
a857,발야구,태권도,볼링,목,"오후, 저녁",ENTP
a858,피구,수영,클라이밍,"월, 수, 목, 토","이른 오전, 오전, 오후, 저녁, 밤",INTJ
a859,탁구,스노보드,테니스,"화, 수, 목","이른 오전, 오전, 늦은 오후, 저녁, 밤",ESTP
a860,풋살,배드민턴,스키,"화, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ENTJ
a861,마라톤,보드,피구,"월, 화, 수, 목, 금, 토",오전,INFP
a862,복싱,발야구,마라톤,"월, 금, 토","이른 오전, 오전, 저녁, 밤",ENFP
a863,발야구,농구,스키,"수, 토","이른 오전, 오후, 늦은 오후",ENTJ
a864,야구,축구,족구,"목, 토","이른 오전, 오전, 오후, 저녁, 밤",ESTJ
a865,헬스,농구,클라이밍,"목, 금","이른 오전, 오전, 오후, 늦은 오후",INTJ
a866,아이스스케이트,테니스,배드민턴,"월, 화, 수, 목, 금, 토","이른 오전, 오전",ISFP
a867,스쿼시,서핑,사이클,화,"이른 오전, 오전",ENTP
a868,족구,테니스,발야구,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후",ESFP
a869,스쿼시,피구,발야구,"수, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ENFP
a870,필라테스,축구,등산,"월, 화, 수, 토, 일",오후,ESTJ
a871,헬스,피구,아이스스케이트,목,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFJ
a872,테니스,등산,클라이밍,목,늦은 오후,ISTJ
a873,보드,아이스스케이트,주짓수,"목, 금","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTP
a874,야구,클라이밍,보드,"화, 목, 토, 일","이른 오전, 오후, 밤",ENTJ
a875,농구,필라테스,탁구,"화, 수, 목, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a876,축구,발야구,배구,"화, 수, 금",오전,ENFJ
a877,주짓수,복싱,필라테스,금,"이른 오전, 늦은 오후, 밤",ISTP
a878,풋살,무에타이,농구,"화, 일",오전,ISTP
a879,복싱,피구,배드민턴,"월, 화, 수, 목, 금, 토","이른 오전, 오전, 오후, 저녁, 밤",ENFJ
a880,볼링,야구,주짓수,"수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 밤",ISFP
a881,풋살,보드,테니스,"수, 금, 토, 일","이른 오전, 오전, 늦은 오후",ENTJ
a882,보드,크로스핏,헬스,"월, 수, 목, 금, 일","오전, 저녁, 밤",ESFJ
a883,태권도,서핑,마라톤,"월, 목, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a884,크로스핏,탁구,러닝,"월, 화, 토, 일",늦은 오후,INTP
a885,발야구,탁구,요가,"수, 금, 토, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a886,족구,서핑,필라테스,"목, 금, 토","이른 오전, 저녁",ENTP
a887,농구,태권도,유도,"월, 수, 금, 일",이른 오전,ENTJ
a888,헬스,배드민턴,수영,금,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a889,테니스,등산,태권도,"월, 화, 수, 토, 일","이른 오전, 늦은 오후, 저녁, 밤",ENFJ
a890,주짓수,발야구,크로스핏,"월, 화, 수, 목, 금, 토, 일","오전, 오후",ESTP
a891,야구,태권도,필라테스,"월, 수, 목, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENFJ
a892,족구,무에타이,탁구,"월, 화, 목, 토","이른 오전, 오전, 오후, 저녁, 밤",ESTP
a893,클라이밍,골프/스크린골프,배드민턴,"월, 수, 금, 일",오전,INTP
a894,유도,아이스스케이트,사이클,"월, 화, 일","오전, 오후, 밤",INFJ
a895,요가,태권도,복싱,"월, 화, 수, 목, 금, 토, 일","이른 오전, 늦은 오후, 저녁",ISTP
a896,수영,피구,볼링,일,"오전, 오후, 늦은 오후, 저녁, 밤",INFP
a897,인라인스케이트,배구,스노보드,"월, 목, 금","이른 오전, 오전, 오후, 늦은 오후, 밤",INTJ
a898,마라톤,클라이밍,아이스스케이트,"월, 수","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTJ
a899,스노보드,태권도,보드,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 저녁, 밤",ENFJ
a900,스노보드,테니스,탁구,"수, 목, 금","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a901,풋살,등산,인라인스케이트,"월, 목, 일","늦은 오후, 저녁",INTP
a902,주짓수,발야구,골프/스크린골프,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",INTP
a903,유도,농구,서핑,"월, 화, 수, 목, 금, 토, 일","오전, 오후, 저녁",ISFJ
a904,풋살,스키,피구,"월, 수, 목, 금, 토, 일","이른 오전, 저녁, 밤",ENFJ
a905,크로스핏,축구,테니스,"월, 수, 일","이른 오전, 오전, 오후, 저녁, 밤",ESTJ
a906,테니스,발야구,요가,"화, 금, 토","이른 오전, 오전, 오후, 저녁, 밤",ISTP
a907,크로스핏,필라테스,마라톤,"월, 화, 수, 목, 금, 토, 일","오후, 밤",ENTJ
a908,수영,유도,볼링,"화, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a909,등산,스노보드,야구,"월, 화, 수, 목, 금, 토, 일","오전, 늦은 오후, 밤",ENFP
a910,유도,스노보드,테니스,"월, 화, 수, 목, 금, 토, 일",오전,ISTP
a911,요가,마라톤,스키,"화, 수, 목, 금, 토, 일","이른 오전, 오전, 늦은 오후, 밤",ENTP
a912,피구,러닝,무에타이,"화, 목","이른 오전, 저녁, 밤",ESFJ
a913,복싱,볼링,스노보드,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 밤",ENTP
a914,농구,클라이밍,마라톤,"월, 수, 목, 토, 일","오전, 늦은 오후",ESTP
a915,배드민턴,클라이밍,야구,"금, 토","늦은 오후, 밤",INFJ
a916,무에타이,복싱,서핑,"월, 화, 수, 목, 금, 토, 일","이른 오전, 밤",INTJ
a917,마라톤,테니스,스키,"월, 화, 수, 목, 금, 토, 일","이른 오전, 밤",ISTJ
a918,축구,볼링,족구,"수, 금, 일","이른 오전, 저녁",ENTP
a919,배드민턴,스쿼시,수영,"월, 목, 금","이른 오전, 오전, 오후, 저녁",ISFP
a920,농구,볼링,필라테스,"월, 화, 수, 금, 토","이른 오전, 오후, 늦은 오후, 저녁",INFJ
a921,주짓수,인라인스케이트,무에타이,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 밤",ENTJ
a922,보드,배구,스키,목,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INTP
a923,인라인스케이트,요가,농구,"월, 수, 목, 금, 일",늦은 오후,INTP
a924,볼링,테니스,축구,"월, 화, 수, 목, 금, 일","늦은 오후, 저녁",ENTP
a925,볼링,등산,골프/스크린골프,"화, 토, 일","늦은 오후, 저녁, 밤",ESTJ
a926,보드,수영,야구,"월, 목, 일","오전, 오후, 늦은 오후, 저녁, 밤",ENFP
a927,축구,헬스,크로스핏,"화, 수","오전, 오후",INFJ
a928,무에타이,클라이밍,야구,"월, 화, 목, 금, 토, 일","오전, 오후, 밤",ESFP
a929,등산,요가,서핑,"월, 화, 수, 토, 일",늦은 오후,ENTJ
a930,스노보드,아이스스케이트,수영,"월, 수, 토, 일","오전, 오후, 밤",INTP
a931,요가,인라인스케이트,축구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 밤",ISFP
a932,피구,족구,등산,"금, 토","이른 오전, 오전, 늦은 오후",ENFP
a933,헬스,클라이밍,크로스핏,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 늦은 오후",ISTJ
a934,마라톤,축구,테니스,수,"이른 오전, 오전, 저녁",ESFP
a935,농구,등산,야구,"화, 목, 토, 일","이른 오전, 오후, 밤",ENTJ
a936,필라테스,골프/스크린골프,발야구,일,"이른 오전, 오전",ESTP
a937,등산,복싱,축구,화,"이른 오전, 오전, 오후, 저녁, 밤",ENFP
a938,아이스스케이트,등산,유도,"수, 목, 금, 토, 일",오전,ESTP
a939,크로스핏,피구,족구,"월, 화, 수, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFJ
a940,배드민턴,스쿼시,테니스,"월, 화, 목, 토, 일","이른 오전, 오후, 늦은 오후, 밤",INTP
a941,농구,발야구,배구,"목, 금","오전, 밤",ISFJ
a942,필라테스,복싱,스쿼시,"화, 수, 목, 금, 일",밤,INFP
a943,배드민턴,농구,피구,"월, 수, 목, 금, 토, 일","오후, 밤",INTP
a944,아이스스케이트,스쿼시,인라인스케이트,금,"이른 오전, 오전, 오후, 저녁",ENTJ
a945,야구,마라톤,러닝,"화, 수, 토",저녁,INFJ
a946,배구,탁구,복싱,금,"이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ENTP
a947,축구,탁구,볼링,"월, 화, 금","이른 오전, 오전, 오후, 밤",ISFJ
a948,축구,야구,클라이밍,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISFP
a949,스노보드,서핑,러닝,"월, 화, 수, 목, 토, 일","이른 오전, 오전, 늦은 오후, 저녁, 밤",INFP
a950,필라테스,스쿼시,크로스핏,"금, 일","오전, 오후",ENTJ
a951,족구,테니스,야구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 밤",ISFP
a952,무에타이,테니스,필라테스,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 늦은 오후, 밤",INFP
a953,등산,서핑,테니스,"월, 화, 수, 금, 토, 일","오전, 오후",INFJ
a954,사이클,탁구,볼링,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오후, 저녁, 밤",ESTJ
a955,유도,필라테스,테니스,"월, 수, 금","오전, 늦은 오후, 저녁",ISFP
a956,아이스스케이트,서핑,마라톤,"화, 수, 토",저녁,ESTP
a957,족구,크로스핏,등산,"월, 화","오후, 저녁",ISFJ
a958,피구,배구,축구,"화, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a959,러닝,배드민턴,크로스핏,"수, 토","오전, 오후, 밤",INTJ
a960,배구,풋살,무에타이,"화, 토",늦은 오후,ENFJ
a961,필라테스,보드,피구,"화, 수, 목, 금, 토","오후, 늦은 오후, 밤",ISFJ
a962,크로스핏,헬스,풋살,"화, 목, 금, 토, 일","이른 오전, 늦은 오후",ENTJ
a963,스쿼시,야구,필라테스,월,"이른 오전, 오전, 늦은 오후, 밤",ESFJ
a964,수영,인라인스케이트,복싱,"월, 목, 금, 토","이른 오전, 오전, 저녁, 밤",INTJ
a965,테니스,러닝,야구,"월, 일",이른 오전,INFJ
a966,크로스핏,발야구,요가,"월, 화, 수, 금, 토, 일",저녁,ENFJ
a967,보드,스노보드,아이스스케이트,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESTP
a968,수영,야구,요가,"월, 화, 수, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a969,테니스,요가,피구,금,"이른 오전, 밤",INTJ
a970,클라이밍,스노보드,마라톤,"목, 금, 토, 일","이른 오전, 오후, 밤",INTJ
a971,배구,스쿼시,마라톤,"화, 수, 목, 금, 토, 일","오전, 늦은 오후, 저녁, 밤",INFP
a972,수영,발야구,풋살,"수, 토","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",ISTJ
a973,스키,배구,풋살,"월, 금, 토, 일","오후, 늦은 오후, 밤",INTJ
a974,요가,보드,등산,금,"오전, 저녁",ISFJ
a975,아이스스케이트,서핑,요가,"월, 수, 목, 금, 토","이른 오전, 오후, 늦은 오후, 밤",ISTP
a976,스쿼시,유도,족구,수,"오후, 늦은 오후, 저녁, 밤",ISTJ
a977,헬스,수영,피구,"월, 화, 수, 목, 금, 토, 일","오후, 늦은 오후, 밤",ESTP
a978,배드민턴,필라테스,스쿼시,"월, 목, 일","이른 오전, 오후, 늦은 오후, 저녁, 밤",ESFJ
a979,복싱,필라테스,풋살,"월, 화, 수, 목, 금, 토, 일",밤,ESFP
a980,스키,배드민턴,야구,"월, 화, 수, 목, 금, 토, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",ISFJ
a981,농구,태권도,볼링,수,"오후, 저녁",ISTJ
a982,필라테스,마라톤,골프/스크린골프,월,"오전, 오후, 저녁",ESFP
a983,크로스핏,수영,인라인스케이트,"월, 화, 목, 금, 토","오후, 저녁, 밤",ENFJ
a984,무에타이,복싱,러닝,"월, 화, 수, 목, 금, 토, 일","오전, 오후, 저녁",ISFP
a985,농구,발야구,크로스핏,"월, 화, 수, 목, 금, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁, 밤",INFP
a986,태권도,필라테스,골프/스크린골프,"월, 토","오후, 늦은 오후, 저녁",INTP
a987,발야구,야구,볼링,일,"이른 오전, 오후, 저녁",ESTJ
a988,무에타이,배구,수영,"월, 수, 일","이른 오전, 오전, 늦은 오후, 저녁, 밤",ESTJ
a989,탁구,족구,서핑,"월, 수, 목, 금, 토","오전, 늦은 오후, 저녁",ISFP
a990,테니스,복싱,야구,토,"오전, 저녁, 밤",ISTJ
a991,배구,보드,볼링,"화, 목, 일","이른 오전, 오전, 오후, 늦은 오후, 저녁",INFP
